rank;word;freq;#texts;%caps;blog;web;TVM;spok;fic;mag;news;acad;blogPM;webPM;TVMPM;spokPM;ficPM;magPM;newsPM;acadPM
2127;remove;45253;28320;0,20;6027;6915;2829;2845;2772;12686;7617;3562;48,51;53,77;22,09;22,56;23,43;100,61;62,57;29,74
2128;drinking;45236;24884;0,05;4686;4837;7331;4469;8198;5838;4989;4888;37,71;37,61;57,24;35,43;69,29;46,30;40,98;40,80
2129;self;45143;22595;0,09;10320;9368;2306;2299;4398;3472;1770;11210;83,06;72,84;18,01;18,23;37,17;27,54;14,54;93,58
2130;assessment;45123;17871;0,14;3148;4188;469;2339;611;2699;2824;28845;25,34;32,56;3,66;18,54;5,16;21,41;23,20;240,80
2131;ohio;45069;21233;1,00;6607;5961;1089;6553;1244;6066;13795;3750;53,17;46,35;8,50;51,95;10,51;48,11;113,31;31,30
2132;shift;45046;30336;0,04;5535;5747;3456;3407;4772;6899;5902;9328;44,55;44,68;26,98;27,01;40,33;54,71;48,48;77,87
2133;treated;45041;30330;0,01;6374;6839;2962;5897;2960;6186;5347;8474;51,30;53,17;23,13;46,75;25,02;49,06;43,92;70,74
2134;increasingly;44981;31607;0,05;4662;5457;357;2954;1719;8842;7728;13262;37,52;42,43;2,79;23,42;14,53;70,12;63,48;110,71
2135;communication;44956;22167;0,10;5611;7086;1693;2675;1400;4055;3018;19418;45,16;55,10;13,22;21,21;11,83;32,16;24,79;162,10
2136;besides;44873;33417;0,62;5944;5738;9841;2137;9349;5034;4040;2789;47,84;44,61;76,84;16,94;79,01;39,92;33,18;23,28
2137;fbi;44760;13166;0,98;2706;5456;6627;15681;2512;4443;6413;891;21,78;42,42;51,74;124,32;21,23;35,24;52,68;7,44
2138;necessarily;44714;32987;0,00;8015;7153;1657;8637;1408;5072;4071;8701;64,51;55,62;12,94;68,47;11,90;40,22;33,44;72,64
2139;extent;44585;27464;0,01;5747;7251;606;5648;1175;3747;2903;17508;46,25;56,38;4,73;44,78;9,93;29,72;23,85;146,16
2140;horse;44581;18097;0,12;4240;4532;7533;2852;13314;5392;5062;1651;34,12;35,24;58,82;22,61;112,52;42,76;41,58;13,78
2141;leads;44539;32345;0,01;7010;7190;3106;4003;3174;6177;6316;7563;56,42;55,90;24,25;31,74;26,83;48,99;51,88;63,14
2142;previously;44525;33365;0,12;6053;7715;3084;1949;1336;6335;5955;12098;48,71;59,99;24,08;15,45;11,29;50,24;48,91;100,99
2143;opposite;44480;32012;0,08;6530;6194;2155;3812;6894;10086;3555;5254;52,55;48,16;16,83;30,22;58,26;79,99;29,20;43,86
2144;seek;44453;31580;0,04;6519;7684;2407;3157;2371;5965;6522;9828;52,47;59,74;18,79;25,03;20,04;47,31;53,57;82,04
2145;marketing;44345;21630;0,12;13197;7120;801;1967;630;7007;9318;4303;106,21;55,36;6,25;15,59;5,32;55,57;76,54;35,92
2146;bridge;44312;21350;0,29;4039;5060;5900;3564;9068;5866;7470;3343;32,51;39,34;46,07;28,26;76,64;46,52;61,36;27,91
2147;cnn;44295;13546;1,00;3131;3931;408;30719;443;2075;2905;679;25,20;30,56;3,19;243,54;3,74;16,46;23,86;5,67
2148;songs;44256;18244;0,06;5265;8223;3124;5997;3574;6844;6769;4460;42,37;63,94;24,39;47,54;30,21;54,28;55,60;37,23
2149;argue;44245;29569;0,01;8246;6598;2252;5534;2770;4586;4962;9297;66,36;51,30;17,58;43,87;23,41;36,37;40,76;77,61
2150;assume;44239;30543;0,03;9490;7774;4714;5163;2907;4489;2608;7094;76,38;60,44;36,81;40,93;24,57;35,60;21,42;59,22
2151;scared;44238;26300;0,04;3748;3386;17155;6117;8058;2755;2567;424;30,16;26,33;133,95;48,50;68,10;21,85;21,09;3,54
2152;wedding;44167;17623;0,07;5190;4015;11653;4800;8359;4878;4211;1060;41,77;31,22;90,99;38,05;70,65;38,69;34,59;8,85
2153;acting;44150;29995;0,06;5819;6298;7044;6258;3630;5014;5711;4376;46,83;48,97;55,00;49,61;30,68;39,76;46,91;36,53
2154;pushed;44109;31177;0,01;4205;4363;2959;4116;15527;4961;5904;2074;33,84;33,92;23,10;32,63;131,23;39,34;48,50;17,31
2155;treat;44065;30957;0,05;6543;6457;6470;5050;3204;7556;4633;4151;52,66;50,20;50,52;40,04;27,08;59,92;38,06;34,65
2156;parent;44061;21976;0,07;5853;6620;2144;5620;1625;6846;5761;9592;47,11;51,47;16,74;44,56;13,73;54,29;47,32;80,07
2157;votes;43917;17919;0,06;9561;8547;1855;10815;331;3059;7917;1832;76,95;66,46;14,48;85,74;2,80;24,26;65,03;15,29
2158;challenges;43872;28148;0,05;5945;6218;885;3885;528;6141;5915;14355;47,85;48,35;6,91;30,80;4,46;48,70;48,59;119,83
2159;plastic;43853;23678;0,05;3354;3512;2760;2799;11101;11219;5603;3505;26,99;27,31;21,55;22,19;93,82;88,98;46,02;29,26
2160;confidence;43844;29253;0,03;5758;5941;2247;5977;3007;5834;6626;8454;46,34;46,19;17,54;47,39;25,41;46,27;54,43;70,57
2161;beer;43834;19837;0,09;4029;3432;9824;2968;10939;4893;6520;1227;32,43;26,68;76,71;23,53;92,45;38,81;53,56;10,24
2162;usual;43822;32729;0,01;6191;5991;3816;2844;10927;5915;4630;3508;49,83;46,58;29,80;22,55;92,35;46,91;38,03;29,28
2163;yellow;43817;24778;0,15;3089;3428;3640;1871;14884;9434;4834;2633;24,86;26,65;28,42;14,83;125,79;74,82;39,71;21,98
2164;grace;43785;17921;0,47;4374;6996;6817;2912;9467;4577;3532;3086;35,20;54,40;53,23;23,09;80,01;36,30;29,01;25,76
2165;occurred;43749;30133;0,00;4576;6080;1667;4651;4689;4893;5154;12039;36,83;47,27;13,02;36,87;39,63;38,81;42,34;100,50
2166;smoke;43722;22635;0,08;3396;3875;7348;4459;13562;4922;3999;2160;27,33;30,13;57,37;35,35;114,62;39,04;32,85;18,03
2167;creative;43693;25871;0,12;8200;7485;1925;2437;1615;7371;5253;9407;65,99;58,20;15,03;19,32;13,65;58,46;43,15;78,53
2168;gray;43685;23559;0,29;2332;2955;2381;2955;17066;6748;6281;2954;18,77;22,98;18,59;23,43;144,23;53,52;51,59;24,66
2169;device;43659;20089;0,03;8348;8796;3637;2593;2588;8496;3571;5630;67,19;68,39;28,40;20,56;21,87;67,38;29,33;47,00
2170;newspaper;43644;25715;0,05;3800;5030;2254;5606;5636;4988;11872;4458;30,58;39,11;17,60;44,44;47,63;39,56;97,52;37,21
2171;likes;43595;32078;0,03;6179;5394;9431;4412;5044;6178;5998;956;49,73;41,94;73,64;34,98;42,63;49,00;49,27;7,98
2172;don;43589;17440;0,73;3318;4065;8245;7547;4939;6058;6082;3008;26,70;31,61;64,38;59,83;41,74;48,04;49,96;25,11
2173;painting;43553;14313;0,06;2597;2937;3235;1834;5465;15915;4166;7396;20,90;22,84;25,26;14,54;46,19;126,22;34,22;61,74
2174;describe;43523;31061;0,04;5632;6496;2387;6580;2920;4900;3657;10950;45,33;50,51;18,64;52,17;24,68;38,86;30,04;91,41
2175;dealing;43454;32345;0,03;6346;5818;4177;9073;2264;4842;5122;5810;51,07;45,24;32,61;71,93;19,13;38,40;42,07;48,50
2176;uncle;43444;16026;0,55;2281;2736;13472;2262;15918;2876;2650;1247;18,36;21,27;105,19;17,93;134,53;22,81;21,77;10,41
2177;forth;43439;29867;0,02;5010;8396;2225;7102;8698;4342;2647;5019;40,32;65,28;17,37;56,30;73,51;34,44;21,74;41,90
2178;hardly;43425;32127;0,07;5261;5151;4599;2640;10466;6256;4790;4260;42,34;40,05;35,91;20,93;88,45;49,61;39,35;35,56
2179;cards;43361;22983;0,07;6142;5573;5211;3787;5730;6953;7557;2408;49,43;43,33;40,69;30,02;48,43;55,14;62,07;20,10
2180;elected;43297;24695;0,02;8088;8233;1059;8252;756;4089;8848;3972;65,09;64,01;8,27;65,42;6,39;32,43;72,68;33,16
2181;vs;43297;17687;0,05;8803;6515;422;1698;219;3167;15920;6544;70,85;50,66;3,29;13,46;1,85;25,12;130,77;54,63
2182;bunch;43296;30516;0,05;8678;6576;9161;6266;4581;4178;3401;455;69,84;51,13;71,53;49,68;38,72;33,13;27,94;3,80
2183;personally;43284;30566;0,17;12075;8390;4397;6676;2427;3388;3439;2491;97,18;65,23;34,33;52,93;20,51;26,87;28,25;20,79
2184;map;43265;22139;0,14;4917;6797;4034;3255;5098;7811;4670;6682;39,57;52,85;31,50;25,81;43,09;61,95;38,36;55,78
2185;silver;43234;22284;0,32;5393;4842;3883;2133;11293;6828;6564;2258;43,40;37,65;30,32;16,91;95,44;54,15;53,92;18,85
2186;pounds;43222;23545;0,02;3039;3440;3767;4441;4035;13370;9309;1821;24,46;26,75;29,41;35,21;34,10;106,03;76,46;15,20
2187;victim;43191;22306;0,05;4928;5102;8216;7501;3297;4146;5962;4039;39,66;39,67;64,15;59,47;27,86;32,88;48,97;33,72
2188;considering;43163;33543;0,15;8418;7402;2719;3346;3432;4943;5907;6991;67,75;57,55;21,23;26,53;29,01;39,20;48,52;58,36
2189;ensure;43117;29633;0,02;6995;8451;968;2234;999;6048;5275;12147;56,30;65,71;7,56;17,71;8,44;47,97;43,33;101,40
2190;passing;43112;30770;0,05;6020;5760;2780;3281;8124;5572;7865;3709;48,45;44,79;21,71;26,01;68,66;44,19;64,60;30,96
2191;carefully;43079;31658;0,04;4076;4820;2267;3529;11742;7029;3948;5668;32,80;37,48;17,70;27,98;99,24;55,75;32,43;47,32
2192;agencies;43064;21469;0,03;4604;7075;490;4512;507;5838;8761;11277;37,05;55,01;3,83;35,77;4,28;46,30;71,96;94,14
2193;chest;43029;23199;0,03;1984;3108;5155;2134;20382;6031;2446;1787;15,97;24,17;40,25;16,92;172,26;47,83;20,09;14,92
2194;afford;42994;29997;0,01;7919;6266;5203;5096;4436;5303;6147;2624;63,73;48,72;40,62;40,40;37,49;42,06;50,49;21,90
2195;remained;42963;29612;0,00;2970;5072;639;1830;9623;6561;6057;10211;23,90;39,44;4,99;14,51;81,33;52,03;49,75;85,24
2196;meat;42940;18809;0,06;4762;5340;5378;2746;6387;9056;6780;2489;38,32;41,52;41,99;21,77;53,98;71,82;55,69;20,78
2197;jury;42892;13350;0,05;2397;3202;5119;17089;1827;2729;8138;2390;19,29;24,90;39,97;135,48;15,44;21,64;66,85;19,95
2198;daddy;42885;15050;0,66;1616;1530;22179;2619;11102;2092;1434;311;13,01;11,90;173,17;20,76;93,83;16,59;11,78;2,60
2199;ancient;42878;22880;0,10;3654;6264;4207;1703;7217;8480;3534;7819;29,41;48,70;32,85;13,50;60,99;67,25;29,03;65,27
2200;dan;42854;18262;0,98;4259;4315;5117;10572;5279;4440;7670;1190;34,28;33,55;39,95;83,81;44,62;35,21;63,00;9,93
2201;assistant;42850;27918;0,19;3031;4397;4208;3769;4294;6800;11684;4667;24,39;34,19;32,86;29,88;36,29;53,93;95,97;38,96
2202;object;42782;20731;0,03;4253;10233;2353;2108;4470;6761;2090;10500;34,23;79,56;18,37;16,71;37,78;53,62;17,17;87,65
2203;long-term;42780;26095;0,05;4959;5789;659;4316;613;7843;6892;11709;39,91;45,01;5,15;34,22;5,18;62,20;56,61;97,75
2204;classroom;42777;14064;0,06;2961;2864;699;2011;1985;2369;3383;26505;23,83;22,27;5,46;15,94;16,78;18,79;27,79;221,26
2205;fashion;42746;25586;0,11;6075;4861;3136;4524;3470;9762;5800;5108;48,89;37,80;24,49;35,87;29,33;77,42;47,64;42,64
2206;talks;42734;28622;0,03;4827;5277;2788;10484;2954;4683;9295;2423;38,85;41,03;21,77;83,12;24,97;37,14;76,35;20,23
2207;desk;42723;21821;0,03;2536;3020;5229;2784;20423;4296;3270;1165;20,41;23,48;40,83;22,07;172,61;34,07;26,86;9,73
2208;boss;42700;22270;0,14;4197;4851;14134;3491;6215;5140;3869;784;33,78;37,72;110,36;27,68;52,53;40,76;31,78;6,54
2209;tony;42633;15617;0,94;2973;5429;7072;7927;5119;3804;7738;919;23,93;42,21;55,22;62,85;43,26;30,17;63,56;7,67
2210;fired;42627;26031;0,02;4880;4430;8125;7106;4356;4490;8086;1151;39,27;34,44;63,44;56,34;36,81;35,61;66,42;9,61
2211;jump;42623;28658;0,09;5986;5068;8755;5197;5685;5198;5374;1360;48,18;39,40;68,36;41,20;48,05;41,22;44,14;11,35
2212;ought;42612;25245;0,02;4127;5543;5752;12711;5514;2956;2610;3399;33,21;43,10;44,91;100,77;46,60;23,44;21,44;28,37
2213;faster;42591;28654;0,05;5956;5974;5478;2845;5555;9093;4534;3154;47,93;46,45;42,77;22,56;46,95;72,11;37,24;26,33
2214;doors;42582;27147;0,05;3644;4069;4368;3858;13594;5594;5676;1776;29,33;31,64;34,11;30,59;114,89;44,36;46,62;14,83
2215;laugh;42571;26843;0,04;4885;5001;6173;3853;14046;4155;3630;827;39,31;38,88;48,20;30,55;118,71;32,95;29,82;6,90
2216;tradition;42569;23747;0,05;3968;4964;2086;3385;1847;7465;5428;13426;31,93;38,60;16,29;26,84;15,61;59,20;44,59;112,08
2217;suspect;42566;26715;0,03;7292;5712;6218;8155;3353;4045;5315;2475;58,69;44,41;48,55;64,65;28,34;32,08;43,66;20,66
2218;intended;42546;30186;0,01;6564;8219;1336;2748;4122;5149;5081;9325;52,83;63,90;10,43;21,79;34,84;40,84;41,74;77,84
2219;rare;42529;31869;0,04;5153;5977;2920;4065;4237;8275;6824;5078;41,47;46,47;22,80;32,23;35,81;65,63;56,05;42,39
2220;pool;42521;22879;0,06;4172;4220;5877;3231;9012;6423;6368;3215;33,58;32,81;45,89;25,62;76,16;50,94;52,31;26,84
2221;accident;42428;24331;0,02;3964;4689;10039;6191;6370;3915;5133;2125;31,90;36,46;78,38;49,08;53,84;31,05;42,16;17,74
2222;theater;42399;18697;0,26;3736;4116;2815;4977;3775;4737;15136;3061;30,07;32,00;21,98;39,46;31,90;37,57;124,33;25,55
2223;accepted;42360;30554;0,03;5258;6622;2245;3378;4486;4802;5889;9680;42,32;51,49;17,53;26,78;37,91;38,08;48,37;80,81
2224;admit;42359;30634;0,03;8415;6699;7619;4415;6574;3730;2928;1979;67,72;52,09;59,49;35,00;55,56;29,58;24,05;16,52
2225;sight;42358;29255;0,03;3299;5028;4662;2708;14097;6003;3504;3056;26,55;39,09;36,40;21,47;119,14;47,61;28,78;25,51
2226;id;42350;9930;0,81;5033;5117;3072;1932;2314;2436;1261;21185;40,51;39,79;23,99;15,32;19,56;19,32;10,36;176,85
2227;fields;42342;23923;0,11;4343;5578;1839;2583;6086;7251;5994;8668;34,95;43,37;14,36;20,48;51,44;57,51;49,24;72,36
2228;barely;42336;31638;0,04;4275;4243;5014;2654;14106;5791;4628;1625;34,41;32,99;39,15;21,04;119,22;45,93;38,01;13,57
2229;vehicle;42329;20423;0,04;5126;5463;3105;3836;3622;6589;9709;4879;41,25;42,48;24,24;30,41;30,61;52,26;79,75;40,73
2230;crew;42323;20400;0,08;3798;4370;6977;5013;7609;6616;6585;1352;30,57;33,98;54,48;39,74;64,31;52,47;54,09;11,29
2231;meanwhile;42314;32695;0,78;4693;4963;1713;4870;3407;10215;8998;3455;37,77;38,59;13,38;38,61;28,79;81,01;73,91;28,84
2232;represent;42300;29092;0,00;5512;6693;2047;3993;1052;4744;4869;13390;44,36;52,04;15,98;31,66;8,89;37,62;39,99;111,78
2233;essential;42270;27899;0,04;5399;7125;724;2127;1402;7498;3325;14670;43,45;55,40;5,65;16,86;11,85;59,46;27,31;122,46
2234;charlie;42265;12031;0,98;2289;3062;13377;6062;9796;2741;3846;687;18,42;23,81;104,45;48,06;82,79;21,74;31,59;5,74
2235;pattern;42263;24553;0,02;4056;5584;2456;3104;3679;7162;2974;13248;32,64;43,42;19,18;24,61;31,09;56,80;24,43;110,59
2236;moves;42242;28255;0,03;4172;4656;3599;3672;8973;7500;5851;3819;33,58;36,20;28,10;29,11;75,84;59,48;48,06;31,88
2237;choices;42222;27029;0,03;8369;6729;2353;3977;1683;6732;4922;7457;67,35;52,32;18,37;31,53;14,22;53,39;40,43;62,25
2238;circumstances;42025;28357;0,01;5599;7397;2775;5224;3427;4112;3817;9673;45,06;57,51;21,67;41,42;28,96;32,61;31,35;80,75
2239;somewhat;41949;30907;0,03;6972;7098;1037;5148;4178;5356;3923;8236;56,11;55,19;8,10;40,81;35,31;42,48;32,22;68,75
2240;rising;41918;29139;0,09;4581;4968;1241;3617;8154;7663;7368;4326;36,87;38,63;9,69;28,68;68,91;60,77;60,52;36,11
2241;struggle;41878;28148;0,03;5917;5895;2145;4610;3021;6126;5729;8435;47,62;45,84;16,75;36,55;25,53;48,58;47,06;70,41
2242;charged;41871;27959;0,01;3911;5168;2301;7350;2473;5480;11176;4011;31,48;40,18;17,97;58,27;20,90;43,46;91,80;33,48
2243;capacity;41857;23624;0,02;5850;6361;1117;2911;1404;6063;4612;13539;47,08;49,46;8,72;23,08;11,87;48,08;37,88;113,02
2244;clients;41836;18945;0,03;6636;5088;2714;2310;2769;6295;7189;8834;53,41;39,56;21,19;18,31;23,40;49,92;59,05;73,75
2245;proper;41829;28957;0,03;6555;8034;2938;3062;4734;5359;3422;7725;52,75;62,47;22,94;24,28;40,01;42,50;28,11;64,49
2246;feature;41800;27836;0,04;7652;7582;740;1558;1243;8883;6107;8034;61,58;58,95;5,78;12,35;10,51;70,45;50,16;67,07
2247;cat;41798;17338;0,21;4447;4701;9227;2707;12189;4199;2369;1958;35,79;36,55;72,04;21,46;103,02;33,30;19,46;16,35
2248;giant;41798;27883;0,10;4420;4830;4407;3230;7086;9252;6592;1981;35,57;37,55;34,41;25,61;59,89;73,38;54,15;16,54
2249;breaking;41735;31406;0,13;5556;5197;5559;6948;5413;5334;5407;2319;44,71;40,41;43,40;55,08;45,75;42,30;44,41;19,36
2250;sport;41725;17216;0,12;4012;2827;2210;2895;1702;6596;8237;13246;32,29;21,98;17,26;22,95;14,38;52,31;67,66;110,58
2251;removed;41720;29877;0,01;5834;6664;2023;3175;6082;6112;5768;6062;46,95;51,81;15,80;25,17;51,40;48,47;47,38;50,61
2252;voting;41715;17154;0,08;13435;9749;987;6337;302;2948;5784;2169;108,13;75,80;7,71;50,24;2,55;23,38;47,51;18,11
2253;surgery;41702;16973;0,06;3939;3925;5436;5748;2211;7239;7266;5938;31,70;30,52;42,44;45,57;18,69;57,41;59,68;49,57
2254;thin;41675;26993;0,05;3435;3701;2533;2216;15224;8037;3851;2673;27,65;28,78;19,78;17,57;128,67;63,74;31,63;22,31
2255;regional;41670;20827;0,18;3618;5242;438;1942;461;4613;10304;15051;29,12;40,76;3,42;15,40;3,90;36,58;84,64;125,64
2256;grant;41658;21824;0,46;4453;5657;3706;3010;5099;4708;7724;6974;35,84;43,98;28,94;23,86;43,09;37,34;63,45;58,22
2257;FALSCH;41624;24226;0,07;8676;8921;2683;4779;3047;4643;3920;4955;69,82;69,36;20,95;37,89;25,75;36,82;32,20;41,36
2258;pop;41624;24405;0,27;4938;4697;7177;4263;4562;7339;5994;1423;39,74;36,52;56,04;33,80;38,56;58,20;49,24;11,88
2259;supported;41593;28872;0,01;6012;6809;515;4479;1199;4535;5035;13009;48,38;52,94;4,02;35,51;10,13;35,97;41,36;108,60
2260;jeff;41587;17116;0,97;3645;3364;6574;9117;3981;4481;9573;848;29,34;26,16;51,33;72,28;33,65;35,54;78,63;7,08
2261;saved;41574;28718;0,04;5263;6429;9990;3900;5741;4422;3964;1859;42,36;49,99;78,00;30,92;48,52;35,07;32,56;15,52
2262;remaining;41572;28546;0,02;4321;5060;1130;2308;3678;10286;7454;7335;34,78;39,34;8,82;18,30;31,08;81,58;61,23;61,23
2263;percentage;41545;23730;0,05;6193;6440;505;2877;418;5546;7577;11988;49,84;50,07;3,94;22,81;3,53;43,98;62,24;100,07
2264;conducted;41541;24709;0,00;3043;4900;449;2420;726;4865;4883;20254;24,49;38,10;3,51;19,19;6,14;38,58;40,11;169,08
2265;contrast;41534;27049;0,02;4026;5299;270;1775;1523;6995;4146;17500;32,40;41,20;2,11;14,07;12,87;55,48;34,06;146,09
2266;display;41516;25229;0,04;6112;6829;1248;1629;4796;9016;5304;6582;49,19;53,10;9,74;12,91;40,53;71,50;43,57;54,95
2267;brings;41513;33374;0,02;6618;6371;4333;4935;3801;6078;5480;3897;53,26;49,54;33,83;39,12;32,12;48,20;45,01;32,53
2268;nose;41500;24816;0,03;2611;3029;6646;2812;17374;5022;2615;1388;21,01;23,55;51,89;22,29;146,84;39,83;21,48;11,59
2269;weird;41500;24646;0,08;5531;4497;17099;4059;4959;3001;1916;436;44,51;34,97;133,51;32,18;41,91;23,80;15,74;3,64
2270;falling;41496;30424;0,05;4682;5634;4744;3953;9699;5247;4896;2639;37,68;43,81;37,04;31,34;81,97;41,61;40,22;22,03
2271;typically;41493;28852;0,11;5305;6170;426;2241;591;8419;5996;12345;42,69;47,97;3,33;17,77;4,99;66,77;49,25;103,05
2272;adding;41455;32982;0,09;7085;6832;656;2302;2064;8864;9475;4177;57,02;53,12;5,12;18,25;17,44;70,30;77,83;34,87
2273;application;41440;20171;0,06;6805;10956;1310;1173;974;4276;2921;13025;54,77;85,19;10,23;9,30;8,23;33,91;23,99;108,73
2274;hollywood;41422;19828;0,99;3789;3994;3730;9268;2524;8418;7607;2048;30,49;31,05;29,12;73,48;21,33;66,76;62,48;17,10
2275;ocean;41411;19390;0,28;4371;5763;4063;3138;7336;8144;4844;3752;35,18;44,81;31,72;24,88;62,00;64,59;39,79;31,32
2276;silence;41410;23123;0,12;2927;3753;2786;2574;19487;4065;2777;3003;23,56;29,18;21,75;20,41;164,69;32,24;22,81;25,07
2277;singing;41382;19740;0,21;2488;3357;6017;11906;6637;3793;3404;3776;20,02;26,10;46,98;94,39;56,09;30,08;27,96;31,52
2278;india;41352;14243;0,99;5346;5643;1671;3950;2131;6053;6122;10435;43,02;43,88;13,05;31,32;18,01;48,00;50,29;87,11
2279;denver;41321;13556;1,00;2198;2383;749;2390;857;2703;29143;892;17,69;18,53;5,85;18,95;7,24;21,44;239,38;7,45
2280;tight;41298;29192;0,05;3486;3492;6782;2721;11709;6077;5574;1454;28,06;27,15;52,95;21,57;98,96;48,20;45,79;12,14
2281;solid;41199;29200;0,06;6383;5923;2872;2516;5042;7629;5279;5554;51,37;46,05;22,42;19,95;42,61;60,50;43,36;46,36
2282;applied;41169;25747;0,09;4703;6783;871;1908;1947;5474;3590;15891;37,85;52,74;6,80;15,13;16,46;43,41;29,49;132,66
2283;existing;41128;25413;0,03;6492;7817;345;1648;524;5882;5013;13407;52,25;60,78;2,69;13,07;4,43;46,65;41,18;111,92
2284;temperature;41117;16025;0,03;7342;6927;1886;1670;2550;9227;3655;7859;59,09;53,86;14,73;13,24;21,55;73,18;30,02;65,61
2285;golden;41102;25236;0,45;3735;4089;2902;2915;6984;9051;9210;2214;30,06;31,79;22,66;23,11;59,03;71,78;75,65;18,48
2286;danger;41048;28449;0,05;4327;5177;5757;6446;5192;5306;4442;4397;34,82;40,25;44,95;51,10;43,88;42,08;36,49;36,71
2287;stores;41045;22263;0,05;5531;4618;1317;4046;2254;9778;11476;2025;44,51;35,91;10,28;32,08;19,05;77,55;94,26;16,90
2288;whoa;41003;13634;0,71;497;521;35518;2688;1175;362;220;20;4,00;4,05;277,32;21,31;9,93;2,87;1,81;0,17
2289;reporting;40933;24200;0,08;5201;6203;1404;10159;738;4219;5448;7560;41,86;48,23;10,96;80,54;6,24;33,46;44,75;63,11
2290;merely;40847;26986;0,02;6661;7668;1513;1267;5861;5699;3282;8895;53,61;59,62;11,81;10,04;49,53;45,20;26,96;74,25
2291;typical;40795;29941;0,07;5333;5556;1585;3331;1976;8059;5370;9585;42,92;43,20;12,38;26,41;16,70;63,91;44,11;80,01
2292;k;40774;14822;0,86;2955;4079;1822;1806;2570;2938;4129;20341;23,78;31,72;14,23;14,32;21,72;23,30;33,92;169,80
2293;revealed;40772;27708;0,01;4314;6538;967;2705;3372;6244;3700;12932;34,72;50,83;7,55;21,45;28,50;49,52;30,39;107,96
2294;request;40768;25490;0,04;5108;9911;3313;3351;2847;4570;7147;4501;41,11;77,06;25,87;26,57;24,06;36,24;58,71;37,57
2295;manner;40738;27123;0,01;5600;9434;1256;2176;4586;3973;2940;10773;45,07;73,35;9,81;17,25;38,76;31,51;24,15;89,93
2296;consequences;40699;25793;0,03;6477;6512;1708;4277;1500;4974;3601;11650;52,13;50,63;13,34;33,91;12,68;39,45;29,58;97,25
2297;owners;40676;22686;0,04;7126;6225;898;3296;1557;6748;11313;3513;57,35;48,40;7,01;26,13;13,16;53,52;92,93;29,33
2298;kevin;40663;16340;0,97;3953;3936;6725;6060;4184;4686;9523;1111;31,81;30,60;52,51;48,04;35,36;37,16;78,22;9,27
2299;facing;40662;31739;0,06;4965;5066;1695;6382;5099;6586;6609;4254;39,96;39,39;13,23;50,60;43,09;52,23;54,29;35,51
2300;guns;40647;18212;0,07;5045;4765;6472;7555;4539;5334;5612;1325;40,60;37,05;50,53;59,90;38,36;42,30;46,10;11,06
2301;smell;40643;23513;0,04;2770;2621;10506;2275;15899;3702;1960;908;22,29;20,38;82,03;18,04;134,37;29,36;16,10;7,58
2302;causes;40625;26966;0,03;6108;7682;1441;3252;1372;7531;3969;9270;49,16;59,73;11,25;25,78;11,60;59,73;32,60;77,39
2303;offering;40606;30960;0,03;6044;5779;2311;3079;3546;6891;8072;4881;48,64;44,93;18,04;24,41;29,97;54,65;66,30;40,75
2304;pleasure;40602;26818;0,08;3323;4633;8754;6596;7580;4170;1911;3632;26,74;36,02;68,35;52,29;64,06;33,07;15,70;30,32
2305;metal;40580;22109;0,07;3428;3992;2969;1833;12245;7980;4479;3654;27,59;31,04;23,18;14,53;103,49;63,29;36,79;30,50
2306;fault;40549;25279;0,03;5852;5016;14158;3710;5601;2465;2312;1433;47,10;39,00;110,55;29,41;47,34;19,55;18,99;11,96
2307;suppose;40531;24845;0,12;6277;6189;9151;3877;9947;2030;1007;2053;50,52;48,12;71,45;30,74;84,07;16,10;8,27;17,14
2308;consumer;40516;19953;0,19;6083;6357;312;4907;300;7836;8351;6370;48,96;49,43;2,44;38,90;2,54;62,15;68,60;53,18
2309;puts;40507;29932;0,02;5295;4882;3112;4385;8030;6703;5201;2897;42,61;37,96;24,30;34,76;67,87;53,16;42,72;24,18
2310;jr;40506;20514;0,98;2575;3334;1320;4187;1043;6378;16906;4505;20,72;25,92;10,31;33,19;8,81;50,58;138,87;37,61
2311;documents;40504;19999;0,05;4278;7715;1241;5740;1541;4826;7915;7248;34,43;59,99;9,69;45,51;13,02;38,27;65,01;60,51
2312;sets;40497;27891;0,03;4639;5835;1764;2777;3944;7686;5199;8653;37,33;45,37;13,77;22,02;33,33;60,96;42,71;72,23
2313;authorities;40475;23370;0,10;3562;5060;1694;7726;1335;4323;10438;6337;28,67;39,34;13,23;61,25;11,28;34,28;85,74;52,90
